time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729696920000,16419,96.483,96.46,96.47,96.525,96.45,415
1729696980000,8920,96.4732,96.47,96.465,96.485,96.455,312
1729697040000,12433,96.4719,96.47,96.47,96.49,96.45,360
1729697100000,24799,96.4187,96.46,96.2787,96.5,96.27,577
1729697160000,20787,96.3332,96.275,96.4,96.42,96.27,500
1729697220000,44784,96.3922,96.4,96.34,96.43,96.3122,469
1729697280000,28925,96.4147,96.34,96.42,96.47,96.34,488
1729697340000,42344,96.3801,96.44,96.31,96.45,96.31,599
1729697400000,20105,96.2941,96.3,96.36,96.36,96.25,454
1729697460000,18054,96.421,96.35,96.44,96.49,96.35,430
1729697520000,32629,96.4078,96.445,96.37,96.48,96.34,573
1729697580000,50390,96.3274,96.37,96.22,96.45,96.21,802
1729697640000,100796,96.2655,96.21,96.22,96.24,96.09,536
1729697700000,20172,96.3223,96.26,96.39,96.42,96.26,452
1729697760000,31344,96.3932,96.4,96.41,96.44,96.34,496
1729697820000,19939,96.3767,96.405,96.365,96.4199,96.33,399
1729697880000,17015,96.3581,96.355,96.38,96.38,96.34,461
1729697940000,49774,96.4082,96.38,96.32,96.38,96.29,499
1729698000000,24736,96.3429,96.305,96.33,96.375,96.3,522
1729698060000,12806,96.3744,96.34,96.345,96.41,96.34,398
1729698120000,27181,96.3899,96.34,96.37,96.43,96.34,503
1729698180000,18309,96.4376,96.39,96.43,96.4799,96.385,436
1729698240000,27500,96.3161,96.42,96.2598,96.43,96.25,589
1729698300000,37126,96.3439,96.25,96.325,96.39,96.25,663
1729698360000,13922,96.3567,96.34,96.34,96.42,96.32,518
1729698420000,13847,96.2927,96.34,96.35,96.36,96.23,519
1729698480000,17238,96.3249,96.36,96.28,96.36,96.28,453
1729698540000,11537,96.2972,96.275,96.27,96.32,96.26,474
1729698600000,13558,96.2786,96.26,96.295,96.3,96.25,453
1729698660000,16071,96.2877,96.3,96.31,96.3193,96.25,569
1729698720000,26118,96.3134,96.31,96.32,96.33,96.2803,622
1729698780000,23604,96.3513,96.31,96.3502,96.4,96.31,663
1729698840000,17574,96.3643,96.37,96.39,96.4,96.34,618
1729698900000,26868,96.4332,96.38,96.4822,96.4822,96.36,612
1729698960000,71457,96.5252,96.48,96.605,96.65,96.465,869
1729699020000,14310,96.5473,96.6,96.56,96.607,96.49,493
1729699080000,11812,96.5962,96.59,96.6,96.64,96.57,404
1729699140000,12056,96.5585,96.56,96.56,96.58,96.54,170
1729699200000,25531,96.5705,96.575,96.555,96.6,96.5391,265
1729699260000,16373,96.5478,96.555,96.525,96.57,96.52,286
1729699320000,35037,96.4054,96.525,96.3,96.535,96.3,464
1729699380000,48651,96.1878,96.305,96.1,96.3098,96.09,521
1729699440000,16700,96.136,96.1,96.135,96.1799,96.1,249
1729699500000,10301,96.1452,96.125,96.125,96.16,96.125,176
1729699560000,22203,96.129,96.11,96.0645,96.19,96.06,357
1729699620000,16815,96.0721,96.05,96.1314,96.15,96.025,265
1729699680000,11188,96.1318,96.13,96.18,96.18,96.1,223
1729699740000,24688,96.0227,96.182,95.9575,96.185,95.955,343
1729699800000,16856,96.0242,95.98,96.015,96.0998,95.98,262
1729699860000,15277,96.058,96,96.04,96.115,95.99,227
1729699920000,12291,96.0366,96.05,96,96.08,95.995,172
1729699980000,21590,96.0038,96,95.98,96.02,95.98,265
1729700040000,38562,95.9494,95.98,95.925,96.01,95.9042,460
1729700100000,23592,95.937,95.92,95.93,95.96,95.915,301
1729700160000,44119,95.9475,95.9053,95.92,95.985,95.88,346
1729700220000,28421,95.9773,95.93,96.05,96.05,95.92,342
1729700280000,21068,96.0215,96.04,96.01,96.06,95.96,212
1729700340000,22767,96.0004,96.01,96.01,96.03,95.98,212
1729700400000,15479,96.0121,95.985,96,96.037,95.985,194
1729700460000,20510,96.0798,96.01,96.07,96.12,96.01,259
1729700520000,13809,96.0591,96.06,96.055,96.075,96.04,165
1729700580000,21822,96.0897,96.055,96.06,96.14,96.05,317
1729700640000,18088,96.025,96.04,96.01,96.05,96,196
1729700700000,18382,96.0331,96.02,96.05,96.05,96.01,266
1729700760000,14860,96.0878,96.06,96.14,96.16,96.055,219
1729700820000,10098,96.1111,96.14,96.095,96.17,96.095,152
1729700880000,33965,96.1137,96.09,96.15,96.16,96.08,275
1729700940000,30829,96.163,96.16,96.13,96.22,96.11,318
1729701000000,12580,96.1165,96.12,96.085,96.143,96.085,176
1729701060000,15188,96.1374,96.085,96.14,96.2,96.08,216
1729701120000,15086,96.1957,96.15,96.15,96.23,96.15,255
1729701180000,5365,96.1709,96.16,96.19,96.2,96.156,116
1729701240000,7433,96.187,96.22,96.165,96.22,96.165,127
1729701300000,19452,96.1422,96.16,96.13,96.19,96.115,281
1729701360000,15078,96.1091,96.125,96.11,96.13,96.095,205
1729701420000,21459,96.0388,96.11,96.014,96.11,95.98,269
1729701480000,29647,95.9505,96.012,95.95,96.02,95.9,343
1729701540000,9239,95.9838,95.95,95.9775,96.01,95.95,153
1729701600000,21268,95.998,96,95.96,96.03,95.95,320
1729701660000,33311,95.875,95.96,95.82,95.97,95.79,466
1729701720000,23878,95.895,95.83,95.94,95.95,95.82,281
1729701780000,16718,96.0296,95.97,96.03,96.08,95.935,386
1729701840000,15988,95.9956,96.0091,95.96,96.0302,95.96,234
1729701900000,15479,96.0347,95.97,96.01,96.12,95.96,238
1729701960000,10148,96.069,96.01,96.065,96.11,96.01,144
1729702020000,4367,96.0674,96.07,96.0501,96.09,96.045,130
1729702080000,13946,96.0687,96.0594,96.14,96.14,96.05,220
1729702140000,20642,96.1317,96.123,96.13,96.18,96.1002,185
1729702200000,10372,96.1083,96.13,96.14,96.15,96.08,234
1729702260000,26401,96.0797,96.13,96.0459,96.13,96.015,460
1729702320000,11380,96.0148,96.04,95.99,96.05,95.98,178
1729702380000,13510,96.0035,95.995,95.98,96.03,95.98,260
1729702440000,14252,96.0107,95.97,96.04,96.05,95.97,229
1729702500000,12489,96.0628,96.055,96.065,96.13,96.03,245
1729702560000,4866,96.0904,96.07,96.125,96.13,96.07,114
1729702620000,77707,96.1404,96.13,96.17,96.17,96.1,209
1729702680000,62125,96.2661,96.18,96.28,96.29,96.175,336
1729702740000,26029,96.275,96.275,96.34,96.37,96.265,203
1729702800000,38108,96.3994,96.35,96.42,96.44,96.3301,486
1729702860000,29765,96.4393,96.43,96.46,96.46,96.41,305
1729702920000,34308,96.4787,96.46,96.53,96.54,96.44,466
1729702980000,44195,96.5469,96.53,96.565,96.574,96.515,412
