time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729710960000,24918,181.2832,181.25,181.295,181.33,181.21,220
1729711020000,6176,181.2856,181.3,181.28,181.3299,181.26,131
1729711080000,17112,181.3128,181.3,181.38,181.4,181.27,231
1729711140000,11598,181.4265,181.393,181.49,181.49,181.39,212
1729711200000,12118,181.4766,181.5,181.565,181.58,181.38,270
1729711260000,9054,181.5322,181.59,181.525,181.59,181.5,165
1729711320000,12529,181.5259,181.525,181.49,181.5699,181.49,250
1729711380000,12249,181.4979,181.47,181.56,181.57,181.39,281
1729711440000,9836,181.4835,181.55,181.37,181.56,181.37,216
1729711500000,7615,181.3499,181.378,181.34,181.378,181.3,195
1729711560000,7384,181.34,181.33,181.32,181.36,181.31,185
1729711620000,9593,181.4095,181.335,181.505,181.514,181.335,246
